Year,Month,Day,Hour,PM2.5,PM10_mask,Retrospective
2016,4,4,21,42.14,0.76,0
2016,4,4,22,37.24,0.76,0
2016,4,4,23,39.38,0.81,0
2016,4,5,0,37.82,0.81,0
2016,4,5,1,37.4,0.81,0
2016,4,5,2,35.65,0.81,0
2016,4,5,3,37.14,0.76,0
2016,4,5,4,38.8,0.76,0
2016,4,5,5,40.09,0.76,0
2016,4,5,6,40.15,0.76,0
2016,4,5,7,44.11,0.76,0
2016,4,5,8,48.12,0.76,0
2016,4,5,9,45.97,0.76,0
2016,4,5,10,44.42,0.77,0
2016,4,5,11,42.37,0.76,0
2016,4,5,12,42.05,0.76,0
2016,4,5,13,42.58,0.76,0
2016,4,5,14,42.61,0.75,0
2016,4,5,15,44.03,0.75,0
2016,4,5,16,44.2,0.75,0
2016,4,5,17,43.71,0.75,0
2016,4,5,18,46.96,0.8,0
2016,4,5,19,48.37,0.8,0
2016,4,5,20,50.29,0.81,0
2016,4,5,21,46.92,0.81,0
2016,4,5,22,44.08,0.81,0
2016,4,5,23,42.91,0.81,0
2016,4,6,0,43.71,0.81,0
2016,4,6,1,45.86,0.81,0
2016,4,6,2,41.46,0.81,0
2016,4,6,3,43.31,0.82,0
2016,4,6,4,43.72,0.82,0
2016,4,6,5,46.55,0.82,0
2016,4,6,6,48.12,0.82,0
2016,4,6,7,53.27,0.82,0
2016,4,6,8,50.49,0.82,0
2016,4,6,9,49.53,0.78,0
2016,4,6,10,51.92,0.68,0
2016,4,6,11,50.81,0.67,0
2016,4,6,12,49.84,0.66,0
2016,4,6,13,45.31,0.66,0
2016,4,6,14,47.96,0.67,0
2016,4,6,15,47.27,0.67,0
2016,4,6,16,48.04,0.67,0
2016,4,6,17,48.29,0.76,0
2016,4,6,18,49.4,0.81,0
2016,4,6,19,52.31,0.81,0
2016,4,6,20,54.88,0.81,0
2016,4,6,21,54.52,0.81,0
2016,4,6,22,55.25,0.77,0
2016,4,6,23,52.12,0.76,0
2016,4,7,0,50.16,0.76,0
2016,4,7,1,46.86,0.76,0
2016,4,7,2,46.19,0.76,0
2016,4,7,3,47.47,0.67,0
2016,4,7,4,44.34,0.76,0
2016,4,7,5,45.5,0.76,0
2016,4,7,6,45.78,0.76,0
2016,4,7,7,52.53,0.76,0
2016,4,7,8,52.14,0.76,0
2016,4,7,9,54.22,0.76,0
2016,4,7,10,59.99,0.76,0
2016,4,7,11,55.48,0.76,0
2016,4,7,12,50.91,0.79,0
2016,4,7,13,50.29,0.76,0
2016,4,7,14,48.48,0.76,0
2016,4,7,15,50.15,0.76,0
2016,4,7,16,46.71,0.76,0
2016,4,7,17,48.18,0.76,0
2016,4,7,18,52.64,0.8,0
2016,4,7,19,55.02,0.8,0
2016,4,7,20,58.98,0.81,0
2016,4,7,21,58.05,0.81,0
2016,4,7,22,54.18,0.81,0
2016,4,7,23,47.88,0.81,0
2016,4,8,0,47.05,0.76,0
2016,4,8,1,44.19,0.76,0
2016,4,8,2,40.8,0.76,0
2016,4,8,3,42.2,0.77,0
2016,4,8,4,40.9,0.81,0
2016,4,8,5,41.1,0.81,0
2016,4,8,6,41.82,0.81,0
2016,4,8,7,43.34,0.81,0
2016,4,8,8,47.91,0.77,0
2016,4,8,9,48.11,0.77,0
2016,4,8,10,44.88,0.77,0
2016,4,8,11,45.54,0.8,0
2016,4,8,12,42.68,0.77,0
2016,4,8,13,37.36,0.77,0
2016,4,8,14,39.27,0.77,0
2016,4,8,15,38.76,0.77,0
2016,4,8,16,39.7,0.77,0
2016,4,8,17,39.02,0.81,0
2016,4,8,18,43.77,0.81,0
2016,4,8,19,45.46,0.81,0
2016,4,8,20,46.44,0.81,0
2016,4,8,21,45.17,0.81,0
2016,4,8,22,44.04,0.81,0
2016,4,8,23,40.63,0.77,0
2016,4,9,0,38.48,0.77,0
2016,4,9,1,37.72,0.77,0
2016,4,9,2,39.35,0.77,0
2016,4,9,3,38.39,0.77,0
2016,4,9,4,39.94,0.81,0
2016,4,9,5,35.7,0.81,0
2016,4,9,6,33.75,0.79,0
2016,4,9,7,36.35,0.81,0
2016,4,9,8,31.27,0.79,0
2016,4,9,9,33.38,0.71,0
2016,4,9,10,31.71,0.71,0
2016,4,9,11,34.71,0.8,0
2016,4,9,12,34.11,0.8,0
2016,4,9,13,34.87,0.8,0
2016,4,9,14,33.86,0.8,0
2016,4,9,15,36.55,0.8,0
2016,4,9,16,34.52,0.8,0
2016,4,9,17,34.11,0.8,0
2016,4,9,18,35.47,0.84,0
2016,4,9,19,40.4,0.84,0
2016,4,9,20,40.06,0.84,0
2016,4,9,21,37.65,0.83,0
2016,4,9,22,38.02,0.79,0
2016,4,9,23,40.42,0.79,0
2016,4,10,0,39.98,0.77,0
2016,4,10,1,39.87,0.79,0
2016,4,10,2,41.9,0.79,0
2016,4,10,3,41.71,0.79,0
2016,4,10,4,44.22,0.79,0
2016,4,10,5,45.29,0.79,0
2016,4,10,6,43.14,0.79,0
2016,4,10,7,49.41,0.79,0
2016,4,10,8,43.79,0.79,0
2016,4,10,9,46.31,0.79,0
2016,4,10,10,44.25,0.7,0
2016,4,10,11,45.49,0.79,0
2016,4,10,12,45.64,0.79,0
2016,4,10,13,41.91,0.79,0
2016,4,10,14,42.21,0.79,0
2016,4,10,15,41.98,0.79,0
2016,4,10,16,40.65,0.79,0
2016,4,10,17,42.82,0.79,0
2016,4,10,18,45.32,0.83,0
2016,4,10,19,47.61,0.84,0
2016,4,10,20,45.62,0.84,0
2016,4,10,21,46.77,0.79,0
2016,4,10,22,44.78,0.79,0
2016,4,10,23,44.01,0.8,0
2016,4,11,0,41.32,0.79,0
2016,4,11,1,41.86,0.75,0
2016,4,11,2,41.01,0.76,0
2016,4,11,3,42.21,0.76,0
2016,4,11,4,43.6,0.81,0
2016,4,11,5,45.93,0.81,0
2016,4,11,6,47.51,0.81,0
2016,4,11,7,50.51,0.81,0
2016,4,11,8,55.75,0.81,0
2016,4,11,9,54.77,0.76,0
2016,4,11,10,54.31,0.77,0
2016,4,11,11,53.44,0.76,0
2016,4,11,12,51.38,0.76,0
2016,4,11,13,49.74,0.76,0
2016,4,11,14,47.89,0.76,0
2016,4,11,15,49.68,0.76,0
2016,4,11,16,45.85,0.76,0
2016,4,11,17,46.72,0.75,0
2016,4,11,18,48.41,0.81,0
2016,4,11,19,49.74,0.81,0
2016,4,11,20,50.22,0.82,0
2016,4,11,21,49.68,0.82,0
2016,4,11,22,48.97,0.8,0
2016,4,11,23,47.94,0.82,0
2016,4,12,0,44.63,0.76,0
2016,4,12,1,42.15,0.76,0
2016,4,12,2,40.85,0.76,0
2016,4,12,3,41.96,0.65,0
2016,4,12,4,43.22,0.73,0
2016,4,12,5,46.86,0.81,0
2016,4,12,6,47.88,0.8,0
2016,4,12,7,52.55,0.8,0
2016,4,12,8,51.55,0.84,0
2016,4,12,9,51.33,0.76,0
2016,4,12,10,54.18,0.65,0
2016,4,12,11,56.78,0.75,0
2016,4,12,12,58.84,0.75,0
2016,4,12,13,57.11,0.76,0
2016,4,12,14,55.3,0.76,0
2016,4,12,15,53.96,0.73,0
2016,4,12,16,53.97,0.73,0
2016,4,12,17,54.22,0.73,0
2016,4,12,18,56.31,0.71,0
2016,4,13,6,48.94,0.79,0
2016,4,13,7,48.99,0.8,0
2016,4,13,8,54.36,0.75,0
2016,4,13,9,54.18,0.75,0
2016,4,13,10,55.49,0.76,0
2016,4,13,11,55.52,0.76,0
2016,4,13,12,54.54,0.75,0
2016,4,13,13,54.48,0.76,0
2016,4,13,14,53.2,0.76,0
2016,4,13,15,53.28,0.76,0
2016,4,13,16,52.29,0.77,0
2016,4,13,17,52.91,0.74,0
2016,4,13,18,54.63,0.77,0
2016,4,13,19,55.22,0.77,0
2016,4,13,20,47.54,0.77,0
2016,4,13,21,51.62,0.8,0
2016,4,13,22,45.68,0.72,0
2016,4,13,23,45.7,0.72,0
2016,4,14,0,43.52,0.8,0
2016,4,14,1,43.16,0.8,0
2016,4,14,2,44.89,0.8,0
2016,4,14,3,45.02,0.8,0
2016,4,14,4,45.16,0.72,0
2016,4,14,5,44.62,0.58,0
2016,4,14,6,49.36,0.8,0
2016,4,14,7,49.06,0.8,0
2016,4,14,8,51.21,0.8,0
2016,4,14,9,50.6,0.72,0
2016,4,14,10,54.29,0.72,0
2016,4,14,11,54.26,0.72,0
2016,4,14,12,57.89,0.71,0
2016,4,14,13,57.86,0.71,0
2016,4,14,14,56.22,0.7,0
2016,4,14,15,56.56,0.72,0
2016,4,14,16,56.26,0.72,0
2016,4,14,17,55.9,0.6,0
2016,4,14,18,55.13,0.8,0
2016,4,14,19,53.94,0.82,0
2016,4,14,20,54.48,0.8,0
2016,4,14,21,54.23,0.8,0
2016,4,14,22,47.39,0.8,0
2016,4,14,23,44.1,0.72,0
2016,4,15,0,43.61,0.8,0
2016,4,15,1,43.26,0.8,0
2016,4,15,2,43.18,0.81,0
2016,4,15,3,43.9,0.79,0
2016,4,15,4,43.73,0.79,0
2016,4,15,5,43.76,0.79,0
2016,4,15,6,45.53,0.8,0
2016,4,15,7,45.55,0.77,0
2016,4,15,8,50.83,0.7,0
2016,4,15,9,50.79,0.7,0
2016,4,15,10,56.26,0.74,0
2016,4,15,11,56.54,0.74,0
2016,4,15,12,54.35,0.73,0
2016,4,15,13,56.57,0.73,0
2016,4,15,14,52.8,0.74,0
2016,4,15,15,55.4,0.74,0
2016,4,15,16,48.3,0.73,0
2016,4,15,17,47.17,0.74,0
2016,4,15,18,52.16,0.77,0
2016,4,15,19,52.33,0.77,0
2016,4,15,20,57.81,0.72,0
2016,4,15,21,58.02,0.67,0
2016,4,15,22,55.83,0.67,0
2016,4,15,23,55.59,0.67,0
2016,4,16,0,52.55,0.68,0
2016,4,16,1,52.45,0.68,0
2016,4,16,2,51.58,0.7,0
2016,4,16,3,51.95,0.7,0
2016,4,16,4,46.41,0.71,0
2016,4,16,5,46.56,0.69,0
2016,4,16,6,47.32,0.69,0
2016,4,16,7,47.68,0.69,0
2016,4,16,8,52.8,0.72,0
2016,4,16,9,53.38,0.63,0
2016,4,16,10,54.96,0.63,0
2016,4,16,11,55,0.63,0
2016,4,16,12,55.37,0.63,0
2016,4,16,13,55.1,0.63,0
2016,4,16,14,53.9,0.63,0
2016,4,16,15,54.36,0.63,0
2016,4,16,16,57.25,0.63,0
2016,4,16,17,57.39,0.64,0
2016,4,16,18,62.18,0.73,0
2016,4,16,19,62.65,0.73,0
2016,4,16,20,58.86,0.74,0
2016,4,16,21,58.68,0.74,0
2016,4,16,22,50.8,0.74,0
2016,4,16,23,50.9,0.74,0
2016,4,17,0,50.97,0.77,0
2016,4,17,1,50.9,0.77,0
2016,4,17,2,45.09,0.77,0
2016,4,17,3,45.31,0.77,0
2016,4,17,4,47.65,0.77,0
2016,4,17,5,49.02,0.79,0
2016,4,17,6,47.63,0.79,0
2016,4,17,7,47.28,0.79,0
2016,4,17,8,53.66,0.79,0
2016,4,17,9,52.4,0.76,0
2016,4,17,10,51.47,0.75,0
2016,4,17,11,52.96,0.76,0
2016,4,17,12,49.72,0.76,0
2016,4,17,13,49.46,0.76,0
2016,4,17,14,52.23,0.76,0
2016,4,17,15,52.4,0.76,0
2016,4,17,16,51.14,0.76,0
2016,4,17,17,51.7,0.65,0
2016,4,17,18,57.55,0.79,0
2016,4,17,19,57.9,0.79,0
2016,4,17,20,61.5,0.79,0
2016,4,17,21,61.16,0.79,0
2016,4,17,22,55.33,0.76,0
2016,4,17,23,55.12,0.75,0
2016,4,18,0,51.16,0.75,0
2016,4,18,1,51.26,0.75,0
2016,4,18,2,49.33,0.75,0
2016,4,18,3,49.59,0.75,0
2016,4,18,4,50.92,0.79,0
2016,4,18,5,51.27,0.79,0
2016,4,18,6,55.88,0.79,0
2016,4,18,7,54.58,0.79,0
2016,4,18,8,51.46,0.75,0
2016,4,18,9,51.77,0.75,0
2016,4,18,10,50.93,0.75,0
2016,4,18,11,50.64,0.75,0
2016,4,18,12,46.09,0.75,0
2016,4,18,13,43.45,0.75,0
2016,4,18,14,43.93,0.75,0
2016,4,18,15,43.93,0.75,0
2016,4,18,16,47.67,0.75,0
2016,4,18,17,47.47,0.75,0
2016,4,18,18,50.08,0.75,0
2016,4,18,19,50.82,0.76,0
2016,4,18,20,49.47,0.76,0
2016,4,18,21,49.62,0.76,0
2016,4,18,22,40.03,0.78,0
2016,4,18,23,39.59,0.81,0
2016,4,19,0,40.14,0.8,0
2016,4,19,1,40.14,0.8,0
2016,4,19,2,35.79,0.8,0
2016,4,19,3,35.65,0.8,0
2016,4,19,4,42.44,0.79,0
2016,4,19,5,42.26,0.79,0
2016,4,19,6,47.69,0.76,0
2016,4,19,7,47.87,0.76,0
2016,4,19,8,42.9,0.76,0
2016,4,19,9,41.9,0.76,0
2016,4,19,10,38.77,0.76,0
2016,4,19,11,38.82,0.75,0
2016,4,19,12,40.65,0.75,0
2016,4,19,13,40.79,0.75,0
2016,4,19,14,35.63,0.75,0
2016,4,19,15,35.82,0.75,0
2016,4,19,16,31.79,0.74,0
2016,4,19,17,31.71,0.74,0
2016,4,19,18,36.39,0.78,0
2016,4,19,19,36.69,0.78,0
2016,4,19,20,37.74,0.81,0
2016,4,19,21,37.54,0.81,0
2016,4,19,22,31.09,0.81,0
2016,4,19,23,30.89,0.77,0
2016,4,20,0,31.4,0.8,0
2016,4,20,1,31.63,0.75,0
2016,4,20,2,31.14,0.76,0
2016,4,20,3,31.44,0.76,0
2016,4,20,4,35.06,0.8,0
2016,4,20,5,35.06,0.8,0
2016,4,20,6,36.79,0.83,0
2016,4,20,7,36.39,0.8,0
2016,4,20,8,45.83,0.77,0
2016,4,20,9,45.95,0.77,0
2016,4,20,10,40.73,0.77,0
2016,4,20,11,40.81,0.77,0
2016,4,20,12,35.93,0.77,0
2016,4,20,13,36.11,0.77,0
2016,4,20,14,33.61,0.95,0
2016,4,20,15,33.42,0.95,0
2016,4,20,16,32.07,0.74,0
2016,4,20,17,32.36,0.74,0
2016,4,20,18,37.16,0.78,0
2016,4,20,19,38.06,0.78,0
2016,4,20,20,39.01,0.78,0
2016,4,20,21,38.71,0.78,0
2016,4,20,22,35.26,0.8,0
2016,4,20,23,34.76,0.8,0
2016,4,21,0,33.61,0.8,0
2016,4,21,1,33.49,0.76,0
2016,4,21,2,35.32,0.76,0
2016,4,21,3,36.16,0.77,0
2016,4,21,4,38.18,0.85,0
2016,4,21,5,38.09,0.85,0
2016,4,21,6,37.67,0.81,0
2016,4,21,7,37.22,0.81,0
2016,4,21,8,41.77,0.76,0
2016,4,21,9,41.87,0.76,0
2016,4,21,10,42.33,0.76,0
2016,4,21,11,42.93,0.73,0
2016,4,21,12,40.36,0.73,0
2016,4,21,13,40.23,0.73,0
2016,4,21,14,38.46,0.73,0
2016,4,21,15,38.62,0.73,0
2016,4,21,16,39.59,0.73,0
2016,4,21,17,39.53,0.73,0
2016,4,21,18,39.27,0.77,0
2016,4,21,19,39.59,0.77,0
2016,4,21,20,39.4,0.77,0
2016,4,21,21,39.42,0.77,0
2016,4,21,22,34.84,0.81,0
2016,4,21,23,34.82,0.81,0
2016,4,22,0,32.98,0.8,0
2016,4,22,1,33.04,0.76,0
2016,4,22,2,29.82,0.76,0
2016,4,22,3,30.26,0.76,0
2016,4,22,4,35.72,0.83,0
2016,4,22,5,36.47,0.81,0
2016,4,22,6,37,0.81,0
2016,4,22,7,37.7,0.81,0
2016,4,22,8,39.45,0.77,0
2016,4,22,9,39.12,0.73,0
2016,4,22,10,39.3,0.73,0
2016,4,22,11,39.33,0.73,0
2016,4,22,12,34.66,0.73,0
2016,4,22,13,34.66,0.73,0
2016,4,22,14,35.45,0.73,0
2016,4,22,15,35.72,0.73,0
2016,4,22,16,35.41,0.73,0
2016,4,22,17,35.5,0.73,0
2016,4,22,18,36.43,0.73,0
2016,4,22,19,36.94,0.73,0
2016,4,22,20,35.07,0.77,0
2016,4,22,21,34.95,0.77,0
2016,4,22,22,33.98,0.77,0
2016,4,22,23,34.17,0.77,0
2016,4,23,0,36.63,0.77,0
2016,4,23,1,33.14,0.77,0
2016,4,23,2,34.07,0.77,0
2016,4,23,3,34.65,0.77,0
2016,4,23,4,34.22,0.77,0
2016,4,23,5,34.22,0.77,0
2016,4,23,6,36.27,0.77,0
2016,4,23,7,36.22,0.77,0
2016,4,23,8,37.63,0.77,0
2016,4,23,9,36.68,0.73,0
2016,4,23,10,39.4,0.73,0
2016,4,23,11,39.49,0.73,0
2016,4,23,12,36.24,0.73,0
2016,4,23,13,36.03,0.73,0
2016,4,23,14,32.91,0.73,0
2016,4,23,15,33.44,0.73,0
2016,4,23,16,33.1,0.73,0
2016,4,23,17,33.09,0.73,0
2016,4,23,18,32.64,0.76,0
2016,4,23,19,32.62,0.76,0
2016,4,23,20,32.4,0.77,0
2016,4,23,21,32.02,0.77,0
2016,4,23,22,30.77,0.77,0
2016,4,23,23,30.45,0.72,0
2016,4,24,0,29.53,0.77,0
2016,4,24,1,29.3,0.77,0
2016,4,24,2,31.75,0.77,0
2016,4,24,3,32.68,0.62,0
2016,4,24,4,34.73,0.61,0
2016,4,24,5,34.67,0.62,0
2016,4,24,6,37.54,0.8,0
2016,4,24,7,37.69,0.8,0
2016,4,24,8,36.86,0.77,0
2016,4,24,9,35.7,0.62,0
2016,4,24,10,36.38,0.65,0
2016,4,24,11,36.25,0.65,0
2016,4,24,12,34.87,0.76,0
2016,4,24,13,34.95,0.76,0
2016,4,24,14,37.65,0.76,0
2016,4,24,15,33.65,0.65,0
2016,4,24,16,29.63,0.65,0
2016,4,24,17,30.15,0.66,0
2016,4,24,18,34.28,0.66,0
2016,4,24,19,34.54,0.65,0
2016,4,24,20,35.17,0.66,0
2016,4,24,21,35.21,0.66,0
2016,4,24,22,31.61,0.77,0
2016,4,24,23,30.82,0.77,0
2016,4,25,0,33.67,0.79,0
2016,4,25,1,34.68,0.75,0
2016,4,25,2,33.37,0.75,0
2016,4,25,3,33.4,0.75,0
2016,4,25,4,41.43,0.74,0
2016,4,25,5,39.5,0.75,0
2016,4,25,6,41.08,0.8,0
2016,4,25,7,41.11,0.8,0
2016,4,25,8,45.76,0.8,0
2016,4,25,9,41.62,0.75,0
2016,4,25,13,39.01,0.75,0
2016,4,25,14,36.34,0.76,0
2016,4,25,15,36.12,0.76,0
2016,4,25,16,34.83,0.75,0
2016,4,25,17,34.79,0.75,0
2016,4,25,18,38.32,0.75,0
2016,4,25,19,37.44,0.78,0
2016,4,25,20,40.32,0.8,0
2016,4,25,21,39.95,0.78,0
2016,4,25,22,41.46,0.79,0
2016,4,25,23,42.74,0.75,0
2016,4,26,0,41.17,0.76,0
2016,4,26,1,40.61,0.76,0
2016,4,26,2,35.84,0.76,0
2016,4,26,3,36.93,0.76,0
2016,4,26,4,40.78,0.75,0
2016,4,26,5,35.08,0.75,0
2016,4,26,6,43.3,0.75,0
2016,4,26,7,43.5,0.75,0
2016,4,26,8,44.6,0.79,0
2016,4,26,9,44.8,0.79,0
2016,4,26,10,47.92,0.75,0
2016,4,26,11,47.81,0.75,0
2016,4,26,12,45.08,0.75,0
2016,4,26,13,45.02,0.75,0
2016,4,26,14,38.63,0.75,0
2016,4,26,15,37.77,0.75,0
2016,4,26,16,41.5,0.75,0
2016,4,26,17,41.9,0.75,0
2016,4,26,18,40.87,0.8,0
2016,4,26,19,41.41,0.8,0
2016,4,26,20,44.74,0.8,0
2016,4,26,21,44.79,0.78,0
2016,4,26,22,48.81,0.74,0
2016,4,26,23,49.33,0.74,0
2016,4,27,0,43.66,0.74,0
2016,4,27,1,43.12,0.74,0
2016,4,27,2,40.9,0.74,0
2016,4,27,3,41.18,0.74,0
2016,4,27,4,45.14,0.79,0
2016,4,27,5,44.63,0.79,0
2016,4,27,6,51.07,0.78,0
2016,4,27,7,53.02,0.78,0
2016,4,27,8,59.62,0.79,0
2016,4,27,9,59.18,0.79,0
2016,4,27,10,49.79,0.79,0
2016,4,27,11,49.59,0.79,0
2016,4,27,12,50.56,0.76,0
2016,4,27,13,49.38,0.76,0
2016,4,27,14,46.5,0.76,0
2016,4,27,15,46.52,0.76,0
2016,4,27,16,44.97,0.76,0
2016,4,27,17,44.95,0.76,0
2016,4,27,18,50.82,0.8,0
2016,4,27,19,51.32,0.8,0
2016,4,27,20,55.8,0.76,0
2016,4,27,21,55.15,0.75,0
2016,4,27,22,53.32,0.82,0
2016,4,27,23,53.44,0.82,0
2016,4,28,0,51.65,0.76,0
2016,4,28,1,51.32,0.62,0
2016,4,28,2,45.6,0.89,0
2016,4,28,3,45.56,0.89,0
2016,4,28,4,47.24,0.64,0
2016,4,28,5,48.25,0.64,0
2016,4,28,6,47.39,0.64,0
2016,4,28,7,47.63,0.63,0
2016,4,28,8,49.41,0.62,0
2016,4,28,9,49.48,0.59,0
2016,4,28,10,51.06,0.7,0
2016,4,28,11,51.28,0.7,0
2016,4,28,12,42.03,0.64,0
2016,4,28,13,41.7,0.64,0
2016,4,28,14,34.39,0.59,0
2016,4,28,15,33.62,0.58,0
2016,4,28,16,33.83,0.58,0
2016,4,28,17,34.11,0.59,0
2016,4,28,18,35.77,0.69,0
2016,4,28,19,36.06,0.69,0
2016,4,28,20,40.73,0.78,0
2016,4,28,21,41.11,0.78,0
2016,4,28,22,40.45,0.83,0
2016,4,28,23,39.82,0.84,0
2016,4,29,0,40.45,0.86,0
2016,4,29,1,40.99,0.85,0
2016,4,29,2,34.32,0.84,0
2016,4,29,3,33.67,0.81,0
2016,4,29,4,40.81,0.83,0
2016,4,29,5,42.69,0.86,0
2016,4,29,6,41.53,0.86,0
2016,4,29,7,41.42,0.86,0
2016,4,29,8,39.04,0.82,0
2016,4,29,9,38.09,0.79,0
2016,4,29,10,36.68,0.77,0
2016,4,29,11,37.55,0.78,0
2016,4,29,12,34.58,0.79,0
2016,4,29,13,33.78,0.79,0
2016,4,29,14,30.4,0.79,0
2016,4,29,15,30.35,0.79,0
2016,4,29,16,25.68,0.94,0
2016,4,29,17,26.06,0.94,0
2016,4,29,18,25.84,0.98,0
2016,4,29,19,26.02,0.98,0
2016,4,29,20,29.99,0.82,0
2016,4,29,21,29.72,0.82,0
2016,4,29,22,28.87,0.82,0
2016,4,29,23,27.96,0.79,0
2016,4,30,0,33.1,0.79,0
2016,4,30,1,32.95,0.79,0
2016,4,30,2,28.73,0.82,0
2016,4,30,3,28.71,0.82,0
2016,4,30,4,30.73,0.94,0
2016,4,30,5,30.99,0.94,0
2016,4,30,6,19.81,0.98,0
2016,4,30,7,19.81,0.98,0
2016,4,30,8,22.39,0.81,0
2016,4,30,9,23.16,0.81,0
2016,4,30,10,21.82,0.79,0
2016,4,30,11,22.02,0.79,0
2016,4,30,12,24.89,0.77,0
2016,4,30,13,25.14,0.76,0
2016,4,30,14,24.28,0.77,0
2016,4,30,15,24.4,0.76,0
2016,4,30,16,27.44,0.93,0
2016,4,30,17,27.46,0.93,0
2016,4,30,18,25.15,0.81,0
2016,4,30,19,25.61,0.82,0
2016,4,30,20,29.42,0.82,0
2016,4,30,21,29.14,0.82,0
2016,4,30,22,23.8,0.83,0
2016,4,30,23,23.48,0.83,0
2016,5,1,0,21.52,0.8,0
2016,5,1,1,20.64,0.8,0
2016,5,1,2,19.89,0.8,0
2016,5,1,3,20.35,0.8,0
2016,5,1,4,22.89,0.8,0
2016,5,1,5,22.86,0.81,0
2016,5,1,6,23.01,0.79,0
2016,5,1,7,23.07,0.79,0
2016,5,1,8,30.48,0.79,0
2016,5,1,9,30.44,0.77,0
2016,5,1,10,29.89,0.79,0
2016,5,1,11,30.32,0.79,0
2016,5,1,12,25.23,0.81,0
2016,5,1,13,25.05,0.81,0
2016,5,1,14,18.68,0.81,0
2016,5,1,15,19.72,0.85,0
2016,5,1,16,20.33,0.82,0
2016,5,1,17,20.58,0.82,0
2016,5,1,18,22.74,0.82,0
2016,5,1,19,22.84,0.82,0
2016,5,1,20,23.05,0.81,0
2016,5,1,21,22.66,0.81,0
2016,5,1,22,21.53,0.81,0
2016,5,1,23,21.51,0.81,0
2016,5,2,0,24.74,0.77,0
2016,5,2,1,24.29,0.78,0
2016,5,2,2,26.43,0.79,0
2016,5,2,3,26.63,0.77,0
2016,5,2,4,27.71,0.8,0
2016,5,2,5,28,0.82,0
2016,5,2,6,23.6,0.82,0
2016,5,2,7,23.67,0.82,0
2016,5,2,8,29.83,0.82,0
2016,5,2,9,30.03,0.82,0
2016,5,2,10,29.77,0.79,0
2016,5,2,11,30.3,0.81,0
2016,5,2,12,26.49,0.77,0
2016,5,2,13,26.53,0.77,0
2016,5,2,14,24.71,0.8,0
2016,5,2,15,24.9,0.79,0
2016,5,2,16,26.84,0.8,0
2016,5,2,17,27.05,0.8,0
2016,5,2,18,27.07,0.84,0
2016,5,2,19,27.47,0.84,0
2016,5,2,20,25.23,0.81,0
2016,5,2,21,25.08,0.81,0
2016,5,2,22,26.84,0.84,0
2016,5,2,23,26.54,0.85,0
2016,5,3,0,29.63,0.82,0
2016,5,3,1,29.44,0.82,0
2016,5,3,2,29.4,0.82,0
2016,5,3,3,26.47,0.98,0
2016,5,3,4,25.48,0.98,0
2016,5,3,5,25.48,0.98,0
2016,5,3,6,25.38,0.98,0
2016,5,3,7,25.4,0.98,0
2016,5,3,8,38.04,0.98,0
2016,5,3,9,38.3,0.98,0
2016,5,3,10,28.77,0.98,0
2016,5,3,11,28.56,0.98,0
2016,5,3,12,24.56,0.97,0
2016,5,3,13,24.39,0.97,0
2016,5,3,15,24.38,0.97,0
2016,5,3,16,23.48,0.97,0
2016,5,3,17,23.95,0.97,0
2016,5,3,18,24.85,0.98,0
2016,5,3,19,25.32,0.98,0
2016,5,3,20,27.97,0.98,0
2016,5,3,21,27.83,0.98,0
2016,5,3,22,26.43,0.99,0
2016,5,3,23,25.99,0.99,0
2016,5,4,0,24.88,0.98,0
2016,5,4,1,24.6,0.98,0
2016,5,4,2,23.75,0.98,0
2016,5,4,3,23.93,0.98,0
2016,5,4,4,25.65,0.98,0
2016,5,4,5,25.65,0.98,0
2016,5,4,6,34.56,0.98,0
2016,5,4,7,34.52,0.98,0
2016,5,4,8,35.74,0.98,0
2016,5,4,9,36.6,0.98,0
2016,5,4,10,28.87,0.74,0
2016,5,4,11,28.88,0.74,0
2016,5,4,12,29.28,0.93,0
2016,5,4,13,29.22,0.93,0
2016,5,4,14,24.39,0.76,0
2016,5,4,15,24.71,0.76,0
2016,5,4,16,26.85,0.77,0
2016,5,4,17,27.31,0.77,0
2016,5,4,18,29.81,0.8,0
2016,5,4,19,30.08,0.8,0
2016,5,4,20,28.17,0.85,0
2016,5,4,21,27.98,0.85,0
2016,5,4,22,27.5,0.84,0
2016,5,4,23,27.51,0.84,0
2016,5,5,0,27.52,0.78,0
2016,5,5,1,27.3,0.78,0
2016,5,5,2,28.22,0.78,0
2016,5,5,3,28.41,0.78,0
2016,5,5,4,32.12,0.81,0
2016,5,5,5,32.19,0.81,0
2016,5,5,6,31.88,0.79,0
2016,5,5,7,31.71,0.79,0
2016,5,5,8,36.67,0.8,0
2016,5,5,9,37.3,0.76,0
2016,5,5,10,32.33,0.8,0
2016,5,5,11,32.36,0.8,0
2016,5,5,12,31.2,0.77,0
2016,5,5,13,30.88,0.76,0
2016,5,5,14,27.69,0.76,0
2016,5,5,15,27.56,0.76,0
2016,5,5,16,25.34,0.78,0
2016,5,5,17,25.61,0.78,0
2016,5,5,18,27.77,0.84,0
2016,5,5,19,28.07,0.84,0
2016,5,5,20,31.29,0.85,0
2016,5,5,21,31.3,0.84,0
2016,5,5,22,32.72,0.79,0
2016,5,5,23,32.49,0.79,0
2016,5,6,0,31.71,0.8,0
2016,5,6,1,31.08,0.8,0
2016,5,6,2,30.74,0.79,0
